
pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.2
FM ratio = 0.2
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5736842105263158, with Std: 0.1496996068771357

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.2
FM ratio = 0.3
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5473684210526315, with Std: 0.173285027717414

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.2
FM ratio = 0.4
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5421052631578946, with Std: 0.16817416114389955

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.2
FM ratio = 0.5
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5526315789473684, with Std: 0.1972806822525401

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.2
FM ratio = 0.6
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5736842105263158, with Std: 0.16213601895525645

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.2
FM ratio = 0.7
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5842105263157894, with Std: 0.14210526315789473

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.2
FM ratio = 0.8
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5789473684210525, with Std: 0.1488645855129574

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.3
FM ratio = 0.2
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5578947368421052, with Std: 0.17645320646568644

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.3
FM ratio = 0.3
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5578947368421052, with Std: 0.16842105263157894

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.3
FM ratio = 0.4
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.563157894736842, with Std: 0.19979213574844534

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.3
FM ratio = 0.5
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5684210526315789, with Std: 0.19093007523386374

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.3
FM ratio = 0.6
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5842105263157894, with Std: 0.15692685806184814

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.3
FM ratio = 0.7
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5736842105263158, with Std: 0.1381516289305967

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.3
FM ratio = 0.8
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5789473684210525, with Std: 0.154346087353844

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.4
FM ratio = 0.2
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5736842105263158, with Std: 0.16718294920282728

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.4
FM ratio = 0.3
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5789473684210525, with Std: 0.14509525002200235

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.4
FM ratio = 0.4
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5789473684210525, with Std: 0.1883004612631402

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.4
FM ratio = 0.5
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5842105263157894, with Std: 0.16383560438182507

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.4
FM ratio = 0.6
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5947368421052631, with Std: 0.13734724579684093

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.4
FM ratio = 0.7
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5842105263157894, with Std: 0.15692685806184814

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.4
FM ratio = 0.8
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5842105263157894, with Std: 0.16383560438182504

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.5
FM ratio = 0.2
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5736842105263158, with Std: 0.16718294920282725

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.5
FM ratio = 0.3
augmentation type = COMP
augmentation side = high
(E): FBGCN_AUG Mean Accuracy: 0.5947368421052631, with Std: 0.17463852655828482

pretrain epochs = 100
pre_learning_rate = 0.0005
hidden_dim = 128
second hidden_dim = 128
ER ratio = 0.5
FM ratio = 0.4
augmentation type = COMP
augmentation side = high
